Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students,BE Score,ICSEA
5661,NORTH MANDURAH PRIMARY SCHOOL,PARK ROAD,MANDURAH,WA,6210,PO BOX 21,MANDURAH,WA,6210,-32.51527461,115.7390197,08 9586 0800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,45,31,40,34,37,30,44,49,,,,,,,,,310,75,931
5522,NORTH MORLEY PRIMARY SCHOOL,15 BUNYA STREET,DIANELLA,WA,6059,15 BUNYA STREET,DIANELLA,WA,6059,-31.87846471,115.878515,08 9218 1650,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,19,30,22,18,23,26,18,19,,,,,,,,,175,89,1032
5538,NORTH PARMELIA PRIMARY SCHOOL,15-35 DURRANT AVENUE,PARMELIA,WA,6167,15-35 DURRANT AVENUE,PARMELIA,WA,6167,-32.23643544,115.8359231,08 6173 8500,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,41,46,36,38,41,26,32,,,,,,,,,299,72,935
5372,NORTH PERTH PRIMARY SCHOOL,CNR ALBERT STREET/OLIVE STREET,NORTH PERTH,WA,6006,PO BOX 83,NORTH PERTH,WA,6906,-31.93042383,115.8560039,08 9428 7100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,49,46,50,49,46,63,55,40,,,,,,,,,398,97,1137
5612,NORTH TOM PRICE PRIMARY SCHOOL,TANUNDA STREET,TOM PRICE,WA,6751,PO BOX 6,TOM PRICE,WA,6751,-22.6814049,117.781115,08 9188 3600,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,39,41,41,43,26,27,27,,,,,,,,,284,70,954
5707,NORTH WOODVALE PRIMARY SCHOOL,4 CHICHESTER DRIVE,WOODVALE,WA,6026,4 CHICHESTER DRIVE,WOODVALE,WA,6026,-31.78461512,115.7883764,08 6207 2300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,38,39,54,47,49,61,57,65,,,,,,,,,410,92,1093
5351,NORTHAM PRIMARY SCHOOL,DUKE STREET,NORTHAM,WA,6401,PO BOX 747,NORTHAM,WA,6401,-31.65156081,116.6757754,08 9621 5700,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,31,31,39,36,39,33,47,31,,,,,,,,,287,76,969
1520,NORTHSHORE CHRISTIAN GRAMMAR SCHOOL,50 SCOTTHORN DRIVE,ALKIMOS,WA,6038,50 SCOTTHORN DRIVE,ALKIMOS,WA,6038,-31.601801,115.694523,1300 388 905,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y09,41,28,27,28,20,25,17,13,,29,21,14,,,,,263,79,1048
1046,NOTRE DAME CATHOLIC PRIMARY SCHOOL,360 DALY STREET,CLOVERDALE,WA,6105,360 DALY STREET,CLOVERDALE,WA,6105,-31.95653292,115.9411835,08 6272 7100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,88,60,61,61,60,61,51,47,,,,,,,,,489,93,1087
5355,NULLAGINE PRIMARY SCHOOL,CLEMENSON STREET,NULLAGINE,WA,6758,C/- POST OFFICE,NULLAGINE,WA,6758,-21.88772586,120.104262,08 9176 2023,PILBARA,Primary Schools,PRIMARY SCHOOLS,PPR,Y12,,2,1,3,3,5,3,1,,5,1,3,3,2,1,,33,Not Rated,555
5552,NULSEN PRIMARY SCHOOL,VICTORIA STREET,ESPERANCE,WA,6450,PO BOX 129,ESPERANCE,WA,6450,-33.85822068,121.8728056,08 9076 3800,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,25,20,24,15,25,27,21,,,,,,,,,177,68,854
5357,NUNGARIN PRIMARY SCHOOL,DANBERRIN ROAD,NUNGARIN,WA,6490,DANBERRIN ROAD,NUNGARIN,WA,6490,-31.1872158,118.1002162,08 9046 4300,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,2,1,,2,1,,2,,,,,,,,,8,Not Rated,942
5358,NYABING PRIMARY SCHOOL,HOBLEY STREET,NYABING,WA,6341,C/- POST OFFICE,NYABING,WA,6341,-33.54423624,118.1526008,08 9829 1023,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,8,3,6,5,6,4,4,7,,,,,,,,,43,89,1006
1446,NYIKINA MANGALA COMMUNITY SCHOOL,JARLMADANGAH BURRU COMM,MT ANDERSON STN (GT NTH HWY),WA,6728,JARLMADANGAH BURRU COMM,MT ANDERSON STN (GT NTH HWY),WA,6728,-18.012309,124.010681,08 9191 4620,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,PPR,Y08,,2,1,3,2,2,2,,,,4,,,,,,16,Not Rated,
5743,O'CONNOR PRIMARY SCHOOL,235 JOHNSTON STREET,KALGOORLIE,WA,6430,PO BOX 5540,KALGOORLIE,WA,6430,-30.77657514,121.4658619,08 9068 5200,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,79,94,97,97,77,88,88,85,,,,,,,,,705,73,931
5855,OAKWOOD PRIMARY SCHOOL,1 OAKWOOD GATE,MEADOW SPRINGS,WA,6210,1 OAKWOOD GATE,MEADOW SPRINGS,WA,6210,-32.484084,115.756407,08 9586 7600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,100,105,116,85,69,78,54,49,,,,,,,,,656,79,1004
5621,OBERTHUR PRIMARY SCHOOL,NICHOLLS CRESCENT,BULL CREEK,WA,6149,NICHOLLS CRESCENT,BULL CREEK,WA,6149,-32.05976013,115.8686381,08 9237 6700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,79,80,81,82,77,85,77,73,,,,,,,,,634,100,1171
5695,OCEAN REEF PRIMARY SCHOOL,KAUFMAN AVENUE,OCEAN REEF,WA,6027,KAUFMAN AVENUE,OCEAN REEF,WA,6027,-31.76531973,115.7393848,08 6206 7900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,19,22,20,28,21,33,39,34,,,,,,,,,216,81,1048
5770,OCEAN ROAD PRIMARY SCHOOL,OCEAN ROAD,DAWESVILLE,WA,6211,OCEAN ROAD,DAWESVILLE,WA,6211,-32.62467996,115.6307461,08 9582 2311,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,57,91,90,95,88,94,88,72,,,,,,,,,675,70,968
5583,ONE ARM POINT REMOTE COMMUNITY SCHOOL,ONE ARM POINT ROAD,DAMPIER PENINSULA,WA,6725,PMB 7 ONE ARM POINT,BROOME,WA,6725,-16.44574,123.060811,08 9192 4932,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y12,11,11,7,8,16,8,17,9,,9,7,4,8,3,2,,120,68,744
5362,ONGERUP PRIMARY SCHOOL,97 LAMONT STREET,ONGERUP,WA,6336,PO BOX 64,ONGERUP,WA,6336,-33.963151,118.482748,08 9828 2033,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,4,2,5,2,3,2,1,1,,,,,,,,,20,Not Rated,1014
5363,ONSLOW PRIMARY SCHOOL,SIMPSON STREET,ONSLOW,WA,6710,PO BOX 12,ONSLOW,WA,6710,-21.638195,115.110441,08 9153 2100,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y12,17,9,14,15,8,18,11,9,,8,3,1,1,1,3,,118,79,944
1272,ORANA CATHOLIC PRIMARY SCHOOL,QUERRIN AVENUE,WILLETTON,WA,6155,QUERRIN AVENUE,WILLETTON,WA,6155,-32.04434376,115.8921767,08 9376 8300,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,80,59,58,60,47,45,54,41,,,,,,,,,444,96,1121
5364,ORANGE GROVE PRIMARY SCHOOL,40 BOYLE LANE,ORANGE GROVE,WA,6109,40 BOYLE LANE,ORANGE GROVE,WA,6109,-32.0357367,116.0120545,08 9232 3400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,21,14,12,18,14,16,15,,,,,,,,,130,72,968
5511,ORELIA PRIMARY SCHOOL,11 BOLTON WAY,ORELIA,WA,6167,PO BOX 641,KWINANA,WA,6966,-32.23696167,115.8152522,08 6174 1200,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,39,34,42,36,45,48,47,,,,,,,,,330,71,927
5365,OSBORNE PRIMARY SCHOOL,155 ALBERT STREET,OSBORNE PARK,WA,6017,155 ALBERT STREET,OSBORNE PARK,WA,6017,-31.89945179,115.8248986,08 9413 1700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,32,39,50,47,23,28,29,28,,,,,,,,,276,84,1039
1144,OUR LADY OF FATIMA SCHOOL,3 HARRIS ROAD,PALMYRA,WA,6157,3 HARRIS ROAD,PALMYRA,WA,6157,-32.03860078,115.78661,08 9333 7900,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,37,23,29,30,32,22,24,24,,,,,,,,,221,93,1129
1092,OUR LADY OF GOOD COUNSEL SCHOOL,117 MILES STREET,KARRINYUP,WA,6018,117 MILES STREET,KARRINYUP,WA,6018,-31.88071403,115.7778009,08 6242 3400,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,45,22,23,24,26,29,25,25,,,,,,,,,219,93,1099
1142,OUR LADY OF GRACE SCHOOL,5A KITCHENER STREET,NORTH BEACH,WA,6020,5A KITCHENER STREET,NORTH BEACH,WA,6020,-31.86356507,115.7588595,08 6241 9500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,122,76,78,55,70,57,58,59,,,,,,,,,575,92,1116
1054,OUR LADY OF LOURDES SCHOOL,2-8 FERGUSON ROAD,DARDANUP,WA,6236,2-8 FERGUSON ROAD,DARDANUP,WA,6236,-33.39717192,115.7545955,08 9728 1054,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,48,25,24,30,26,23,18,27,,,,,,,,,221,89,1055
1137,OUR LADY OF LOURDES SCHOOL,29 MARDA WAY,NOLLAMARA,WA,6061,29 MARDA WAY,NOLLAMARA,WA,6061,-31.88782934,115.8488556,08 9413 5300,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,43,28,30,30,24,31,25,20,,,,,,,,,231,88,1061
1236,OUR LADY OF MERCY PRIMARY SCHOOL,55 HUDSON AVENUE,GIRRAWHEEN,WA,6064,55 HUDSON AVENUE,GIRRAWHEEN,WA,6064,-31.83735378,115.8389984,08 9207 7677,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,54,43,49,45,61,57,53,47,,,,,,,,,409,87,991
1082,OUR LADY OF MOUNT CARMEL SCHOOL,82 COLLICK STREET,HILTON,WA,6163,82 COLLICK STREET,HILTON,WA,6163,-32.07276796,115.7888671,08 9337 7066,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,36,25,25,22,21,30,19,31,,,,,,,,,209,93,1073
1128,OUR LADY OF MOUNT CARMEL SCHOOL,10 DONEY STREET,MULLEWA,WA,6630,10 DONEY STREET,MULLEWA,WA,6630,-28.53894476,115.5171062,08 9961 2200,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,6,11,11,10,10,4,9,9,,,,,,,,,70,Not Rated,965
1401,OUR LADY OF THE CAPE PRIMARY SCHOOL,245 CAPE NATURALISTE ROAD,DUNSBOROUGH,WA,6281,245 CAPE NATURALISTE ROAD,DUNSBOROUGH,WA,6281,-33.59792583,115.0895654,08 9781 3200,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,36,50,41,41,51,48,53,28,,,,,,,,,348,94,1081
1386,OUR LADY STAR OF THE SEA CATHOLIC PRIMARY SCHOOL,GILES STREET,ESPERANCE,WA,6450,GILES STREET,ESPERANCE,WA,6450,-33.87466746,121.887832,08 9079 8500,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,40,17,19,23,12,14,13,17,,,,,,,,,155,88,1020
1057,OUR LADY'S ASSUMPTION SCHOOL,43 CHESTER AVENUE,DIANELLA,WA,6059,43 CHESTER AVENUE,DIANELLA,WA,6059,-31.8969369,115.8727036,08 9471 3000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,71,37,62,61,59,46,46,49,,,,,,,,,431,90,1077
1321,PADBURY CATHOLIC PRIMARY SCHOOL,O'LEARY ROAD,PADBURY,WA,6025,O'LEARY ROAD,PADBURY,WA,6025,-31.81657383,115.7671159,08 9404 4000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,85,47,60,59,58,63,61,62,,,,,,,,,495,95,1119
5561,PADBURY PRIMARY SCHOOL,MACDONALD AVENUE,PADBURY,WA,6025,MACDONALD AVENUE,PADBURY,WA,6025,-31.8058632,115.7594893,08 6206 7950,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,16,20,11,12,11,11,6,17,,,,,,,,,104,96,1070
5366,PALMYRA PRIMARY SCHOOL,60 MCKIMMIE ROAD,PALMYRA,WA,6157,60 MCKIMMIE ROAD,PALMYRA,WA,6157,-32.04528094,115.7853129,08 6436 0100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,79,76,65,64,77,61,65,56,,,,,,,,,543,88,1086
5555,PANNAWONICA PRIMARY SCHOOL,SPORTS WAY,PANNAWONICA,WA,6716,C/- POST OFFICE,PANNAWONICA,WA,6716,-21.637,116.323,08 9134 9100,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y12,14,16,21,17,10,11,11,12,,5,3,6,2,1,1,,130,74,982
5541,PARABURDOO PRIMARY SCHOOL,DE GREY ROAD,PARABURDOO,WA,6754,PO BOX 223,PARABURDOO,WA,6754,-23.19658911,117.6723112,08 5125 4000,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,30,28,30,27,25,30,20,21,,,,,,,,,211,73,959
5367,PARKERVILLE PRIMARY SCHOOL,16 PARKER ROAD,PARKERVILLE,WA,6081,16 PARKER ROAD,PARKERVILLE,WA,6081,-31.88423347,116.1328154,08 9252 2900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,32,32,34,37,32,46,42,39,,,,,,,,,294,88,1037
5728,PARKFIELD PRIMARY SCHOOL,500 CHAPPLE DRIVE,AUSTRALIND,WA,6233,PO BOX A328,AUSTRALIND,WA,6233,-33.265458,115.727042,08 9796 5900,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,83,84,73,72,84,69,69,72,,,,,,,,,606,81,997
1338,PARKLANDS SCHOOL,32-36 DRUMMOND STREET,ALBANY,WA,6330,32-36 DRUMMOND STREET,ALBANY,WA,6330,-35.00484165,117.8614062,08 9841 8179,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,27,20,19,20,16,24,15,15,,,,,,,,,156,93,1077
5581,PARKWOOD PRIMARY SCHOOL,9 ZELKOVA WAY,PARKWOOD,WA,6147,9 ZELKOVA WAY,PARKWOOD,WA,6147,-32.04190909,115.9161296,08 9235 1400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,68,95,77,64,76,76,68,,,,,,,,,584,89,1029
1362,PARNNGURR COMMUNITY SCHOOL,PARNNGURR ABORIGINAL COMMUNITY,VIA NEWMAN  PMB14,WA,6753,PARNNGURR ABORIGINAL COMMUNITY,VIA NEWMAN  PMB14,WA,6753,-22.817552,122.597546,08 9176 9003,PILBARA,NON-GOVT SCHOOLS,NON-GOVERNMENT,PPR,Y12,,1,1,3,1,1,,,,6,3,1,4,4,2,,27,Not Rated,
5832,PEARSALL PRIMARY SCHOOL,95 WILLESPIE DRIVE,PEARSALL,WA,6065,95 WILLESPIE DRIVE,PEARSALL,WA,6065,-31.78076976,115.8170137,08 6207 3900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,81,74,79,61,68,78,62,60,,,,,,,,,563,92,1055
5610,PEGS CREEK PRIMARY SCHOOL,GALBRAITH ROAD,KARRATHA,WA,6714,GALBRAITH ROAD,KARRATHA,WA,6714,-20.73768669,116.831754,08 9187 9800,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,27,34,22,29,25,30,25,30,,,,,,,,,222,71,922
1152,PENRHOS COLLEGE,6 MORRISON STREET,COMO,WA,6152,6 MORRISON STREET,COMO,WA,6152,-31.99743072,115.8725394,08 9368 9508,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,22,22,24,31,23,48,48,61,,117,133,114,98,110,135,,986,96,1051
5370,PERENJORI PRIMARY SCHOOL,CARNAMAH ROAD,PERENJORI,WA,6620,CARNAMAH ROAD,PERENJORI,WA,6620,-29.44325547,116.285171,08 9971 8000,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,3,7,4,4,7,7,6,5,,,,,,,,,43,85,1012
1125,PERTH COLLEGE,31 LAWLEY CRESCENT,MOUNT LAWLEY,WA,6050,31 LAWLEY CRESCENT,MOUNT LAWLEY,WA,6050,-31.93117853,115.8754809,08 9471 2100,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,39,16,19,26,32,27,48,65,,108,140,132,111,136,129,,1028,97,1153
1316,PERTH INDIVIDUAL,150 BURSWOOD ROAD,BURSWOOD,WA,6100,150 BURSWOOD ROAD,BURSWOOD,WA,6100,-31.96552356,115.8978344,08 9362 3186,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y11,19,6,14,9,9,7,8,5,,3,,4,8,3,,,95,Not Rated,
1319,PERTH WALDORF SCHOOL,14 GWILLIAM DRIVE,BIBRA LAKE,WA,6163,14 GWILLIAM DRIVE,BIBRA LAKE,WA,6163,-32.09219046,115.8176585,08 9417 3638,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,59,30,27,30,25,29,29,25,,54,52,54,50,34,38,,536,Not Rated,1105
1466,PETER CARNLEY ANGLICAN COMMUNITY SCHOOL,386 WELLARD ROAD,WELLARD,WA,6170,386 WELLARD ROAD,WELLARD,WA,6170,-32.25710348,115.8149145,08 9439 3499,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,78,59,75,74,71,77,64,71,,89,84,71,75,62,40,,990,90,1056
1428,PETER MOYES ANGLICAN COMMUNITY SCHOOL,ELLISTON PARADE,MINDARIE,WA,6030,ELLISTON PARADE,MINDARIE,WA,6030,-31.67541576,115.7075982,08 9304 5500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,96,62,76,53,64,64,64,62,,152,151,141,150,122,90,,1347,88,1073
5589,PHOENIX PRIMARY SCHOOL,28 PHOENIX ROAD,HAMILTON HILL,WA,6163,28 PHOENIX ROAD,HAMILTON HILL,WA,6163,-32.09257757,115.7794442,08 9414 2100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,42,23,27,28,28,25,32,,,,,,,,,225,81,1016
5784,PIA WADJARRI REMOTE COMMUNITY SCHOOL,PINDAR NORTH ROAD,MURCHISON,WA,6630,RMB,VIA YALGOO,WA,6635,-27.122353,116.39201,08 9961 3842,MIDWEST,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y08,1,3,2,1,1,1,,3,,,1,,,,,,13,Not Rated,
5829,PIARA WATERS PRIMARY SCHOOL,440 WRIGHT ROAD,PIARA WATERS,WA,6112,440 WRIGHT ROAD,PIARA WATERS,WA,6112,-32.12644247,115.9170126,08 9397 4300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,134,126,106,124,125,98,95,87,,,,,,,,,895,89,1068
5376,PICKERING BROOK PRIMARY SCHOOL,241 PICKERING BROOK ROAD,PICKERING BROOK,WA,6076,241 PICKERING BROOK ROAD,PICKERING BROOK,WA,6076,-32.03466017,116.1307872,08 9291 2050,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,6,15,18,13,19,13,21,17,,,,,,,,,122,87,1046
5377,PICTON PRIMARY SCHOOL,JEFFREY ROAD,GLEN IRIS,WA,6230,JEFFREY ROAD,GLEN IRIS,WA,6230,-33.34079961,115.6883296,08 9795 0200,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,17,27,21,25,12,19,18,,,,,,,,,159,72,943
5803,PINGELLY PRIMARY SCHOOL,39 PARK STREET,PINGELLY,WA,6308,39 PARK STREET,PINGELLY,WA,6308,-32.53343022,117.0792151,08 9887 2000,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,13,14,18,16,16,10,13,13,,,,,,,,,113,71,889
5381,PINJARRA PRIMARY SCHOOL,DIXON AVENUE,PINJARRA,WA,6208,PO BOX 117,PINJARRA,WA,6208,-32.628223,115.866421,08 9531 1856,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,74,69,74,77,93,99,93,82,,,,,,,,,661,75,963
1280,PIONEER VILLAGE SCHOOL,7 ALBANY HIGHWAY,ARMADALE,WA,6112,7 ALBANY HIGHWAY,ARMADALE,WA,6112,-32.15050254,116.0240299,08 9399 6999,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,36,27,13,14,19,21,14,9,,,,,,,,,153,86,1058
5384,PORT HEDLAND PRIMARY SCHOOL,CORNEY STREET,PORT HEDLAND,WA,6721,CORNEY STREET,PORT HEDLAND,WA,6721,-20.30393313,118.6336307,08 9174 6000 ,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,71,79,78,59,75,52,65,47,,,,,,,,,526,74,993
5930,PORT HEDLAND SCHOOL OF THE AIR,WALDRON DRIVE,PORT HEDLAND,WA,6721,LOCKED BAG 168,PORT HEDLAND,WA,6721,-20.376876,118.630593,08 9172 8100,PILBARA,Distance Education,PRIMARY SCHOOLS,KIN,Y06,2,3,,2,2,2,4,2,,,,,,,,,17,Not Rated,981
5742,PORT KENNEDY PRIMARY SCHOOL,1 LA MANCHE AVENUE,PORT KENNEDY,WA,6172,1 LA MANCHE AVENUE,PORT KENNEDY,WA,6172,-32.3585289,115.7554224,08 9553 0950,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,51,46,64,55,61,54,48,,,,,,,,,418,78,990
5684,POSEIDON PRIMARY SCHOOL,97 POSEIDON ROAD,HEATHRIDGE,WA,6027,97 POSEIDON ROAD,HEATHRIDGE,WA,6027,-31.76078924,115.7510996,08 9233 8900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,32,30,32,26,47,30,34,39,,,,,,,,,270,82,1036
5636,POYNTER PRIMARY SCHOOL,39 POYNTER DRIVE,DUNCRAIG,WA,6023,39 POYNTER DRIVE,DUNCRAIG,WA,6023,-31.84204111,115.7743695,08 9492 2350      ,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,52,39,58,75,57,75,67,80,,,,,,,,,503,97,1126
1147,PRESBYTERIAN LADIES COLLEGE,14 MCNEIL STREET,PEPPERMINT GROVE,WA,6011,14 MCNEIL STREET,PEPPERMINT GROVE,WA,6011,-31.993592,115.764906,08 9424 6444,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,25,12,18,13,23,34,43,50,,113,105,151,147,156,137,,1027,97,1111
1314,PROVIDENCE CHRISTIAN COLLEGE,19 FURLEY ROAD,SOUTHERN RIVER,WA,6110,19 FURLEY ROAD,SOUTHERN RIVER,WA,6110,-32.09974606,115.9366941,08 9455 1607,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,50,45,57,58,59,60,60,60,,66,57,54,85,70,57,,838,96,1090
1384,PURNULULU ABORIGINAL INDEPENDENT COMMUNITY SCHOOL,"PURNULULU NAT PARK, WURRERANGINY COMMUN",VIA KUNUNURRA,WA,6743,"PURNULULU NAT PARK, WURRERANGINY COMMUN",VIA KUNUNURRA,WA,6743,-17.275335,128.05059,08 9168 7392,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y09,4,3,2,6,1,5,3,1,,5,3,5,,,,,38,Not Rated,
1164,QUEEN OF APOSTLES SCHOOL,108 TRIBUTE STREET EAST,RIVERTON,WA,6148,108 TRIBUTE STREET EAST,RIVERTON,WA,6148,-32.02991532,115.8939911,08 9376 8500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,27,25,23,23,30,34,38,28,,,,,,,,,228,95,1112
5386,QUEENS PARK PRIMARY SCHOOL,202 TREASURE ROAD,QUEENS PARK,WA,6107,202 TREASURE ROAD,QUEENS PARK,WA,6107,-31.99859142,115.9444207,08 9278 3750,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,48,51,36,33,22,32,26,22,,,,,,,,,270,77,989
1404,QUINNS BAPTIST COLLEGE,8 SALERNO DRIVE,MINDARIE,WA,6030,8 SALERNO DRIVE,MINDARIE,WA,6030,-31.67618587,115.7101964,08 9305 8808,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,51,46,57,60,64,63,64,64,,154,152,149,89,78,92,,1183,88,1062
5771,QUINNS BEACH PRIMARY SCHOOL,5 JAMES COOK AVENUE,QUINNS ROCKS,WA,6030,5 JAMES COOK AVENUE,QUINNS ROCKS,WA,6030,-31.65764478,115.6950346,08 9561 7400,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,57,42,49,52,59,42,74,58,,,,,,,,,433,79,974
5637,QUINNS ROCKS PRIMARY SCHOOL,6 REES DRIVE,QUINNS ROCKS,WA,6030,6 REES DRIVE,QUINNS ROCKS,WA,6030,-31.67298256,115.7028505,08 6206 5200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,46,56,58,56,50,55,59,,,,,,,,,420,83,1021
1244,QUINTILIAN SCHOOL,46 QUINTILIAN ROAD,MOUNT CLAREMONT,WA,6010,46 QUINTILIAN ROAD,MOUNT CLAREMONT,WA,6010,-31.96696077,115.7923007,08 9383 4274,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,29,25,31,35,29,14,24,20,,,,,,,,,207,98,1183
5764,RANFORD PRIMARY SCHOOL,ORKNEY CRESCENT,CANNING VALE,WA,6155,ORKNEY CRESCENT,CANNING VALE,WA,6155,-32.09384295,115.9109302,08 9324 0700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,83,94,74,94,93,86,76,87,,,,,,,,,687,97,1095
